t,i,dt,state_status,state_valid,active,handed_off,reacquired,activation_count,update_count,handoff_time,handoff_raw_valid_area,handoff_raw_crossed_bins,handoff_corridor_at_maxlevel,observation_status,observation_valid,virtual_kinematics,raw_available,raw_valid_area,raw_crossed,raw_unresolved,min_state_gap,min_raw_gap,max_state_raw_gap_discrepancy,film_dt_limit,inventory_before,inventory_after,expected_inventory_after,inventory_residual,edge_flux,reynolds_flux_residual,reynolds_continuity_residual,reynolds_pressure_residual,traction_valid,traction_active,traction_applied,requested_lower_force,requested_upper_force,requested_net_force,actual_lower_force,actual_upper_force,actual_net_force,lower_force_residual,upper_force_residual,net_force_residual,force_audit_tolerance,application_roundoff_faces,swamped_increment_faces,maximum_application_error,application_force_error_l1,missing_lower_support_bins,missing_upper_support_bins,identity_audit_failed,force_audit_failed,force_audit_nonfinite,actual_net_moment,moment_audit_tolerance,radial_first_moment_imbalance,radial_first_moment_tolerance,max_bin_force_imbalance,step_work,cumulative_work,positive_film_work,contact_corridor_at_maxlevel,restart_restored,restart_state_time,restart_continuity_error
0.026339999999999097,105381,2.499999999967805e-07,2,1,1,0,0,1,75016,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,5.9096815895039625e-05,5.84877310920405e-05,0.00011152197385909367,inf,1.2890820645713202e-10,1.2891335557540315e-10,1.2891335557540315e-10,2.0051758040820255e-16,-3.2780305017210306e-09,8.673617379884034e-17,8.673617379884034e-17,9.279269692101271e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026349999999999096,105421,2.499999999999993e-07,2,1,1,0,0,1,75056,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,5.9928985037022645e-05,5.9269596628722804e-05,0.00011207328359259751,inf,1.2911450636293295e-10,1.2911966740588934e-10,1.2911966740588934e-10,0.0,-3.2856219920661496e-09,7.979727989493311e-17,7.979727989493311e-17,6.304730278605394e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026359999999999096,105461,2.499999999967805e-07,2,1,1,0,0,1,75096,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,6.074782794055386e-05,6.0067720075137124e-05,0.00011260977068585772,inf,1.293210835433472e-10,1.2932625337849664e-10,1.2932625337849664e-10,1.9987739122565618e-16,-3.291219276061096e-09,7.63278329429795e-17,7.63278329429795e-17,5.3366491132453395e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026369999999999096,105501,2.499999999999993e-07,2,1,1,0,0,1,75136,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,6.155529640786131e-05,6.0887535704975966e-05,0.00011309699945583991,inf,1.2952815083594508e-10,1.2953333507259074e-10,1.2953333507259074e-10,0.0,-3.300387553261487e-09,7.63278329429795e-17,7.63278329429795e-17,8.897000774552913e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02637999999999909,105541,2.499999999967805e-07,2,1,1,0,0,1,75176,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,6.234770926166586e-05,6.172824248056909e-05,0.00011355263858013271,inf,1.297358776758463e-10,1.2974107829714868e-10,1.2974107829714874e-10,3.9847663487239867e-16,-3.3108183497868648e-09,9.020562075079396e-17,9.020562075079396e-17,2.794529096462932e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02638999999999909,105581,2.499999999999993e-07,2,1,1,0,0,1,75216,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,6.311679040305888e-05,6.258109975385354e-05,0.00011400562657344632,inf,1.299438921726817e-10,1.2994908940653418e-10,1.2994908940653418e-10,0.0,-3.3086618321110742e-09,7.63278329429795e-17,7.63278329429795e-17,9.123315579628978e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02639999999999909,105621,2.499999999967805e-07,2,1,1,0,0,1,75256,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,6.383152692599003e-05,6.340555582805968e-05,0.00011446796510756782,inf,1.301516825811935e-10,1.301568779584135e-10,1.301568779584135e-10,1.9860182994356443e-16,-3.3074798632337464e-09,1.006139616066548e-16,1.006139616066548e-16,7.976384478189909e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02640999999999909,105661,2.499999999999993e-07,2,1,1,0,0,1,75296,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,6.45063343172754e-05,6.406872348590185e-05,0.00011492090750548164,inf,1.3036047686227258e-10,1.3036572831598682e-10,1.3036572831598682e-10,1.9828366301630354e-16,-3.3431792681779997e-09,8.673617379884034e-17,8.673617379884034e-17,5.939860781630784e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02641999999999909,105701,2.499999999967805e-07,2,1,1,0,0,1,75336,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,6.53275864529869e-05,6.483265171089436e-05,0.00011537216459068371,inf,1.3057190592207338e-10,1.305772206677063e-10,1.305772206677063e-10,0.0,-3.3834721550665693e-09,8.326672684688674e-17,8.326672684688674e-17,6.427416921864742e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02642999999999909,105741,2.499999999999993e-07,2,1,1,0,0,1,75376,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,6.620188396528308e-05,6.561095722639951e-05,0.00011582244342659605,inf,1.3078533478383857e-10,1.3079068376377692e-10,1.307906837637769e-10,1.9763941435591166e-16,-3.4052663907483698e-09,1.006139616066548e-16,1.006139616066548e-16,9.61837921573288e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02643999999999909,105781,2.499999999967805e-07,2,1,1,0,0,1,75416,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,6.710437325160248e-05,6.638569026229911e-05,0.00011625568262951233,inf,1.3099975281303244e-10,1.310051282691013e-10,1.3100512826910132e-10,1.973158950631623e-16,-3.422121618981435e-09,1.006139616066548e-16,1.006139616066548e-16,6.752494796351245e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02644999999999909,105821,2.499999999999993e-07,2,1,1,0,0,1,75456,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,6.801483162092614e-05,6.717764901847424e-05,0.00011661274737679709,inf,1.312153546274818e-10,1.3122076138213713e-10,1.3122076138213708e-10,1.9699164880627615e-16,-3.4420469178800127e-09,7.979727989493311e-17,7.979727989493311e-17,6.052541067461178e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02645999999999909,105861,2.499999999967805e-07,2,1,1,0,0,1,75496,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,6.887537754039645e-05,6.799449407527379e-05,0.002732163773851923,inf,1.3143224803467682e-10,1.3143768268623406e-10,1.3143768268623406e-10,1.9666653895587446e-16,-3.4598066372993266e-09,8.326672684688674e-17,8.326672684688674e-17,4.278520409757039e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026469999999999088,105901,2.499999999999993e-07,2,1,1,0,0,1,75536,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,6.965993245978089e-05,6.88273647509053e-05,0.00011768949946715896,inf,1.316498308248401e-10,1.3165527444340276e-10,1.316552744434028e-10,1.9634150057082971e-16,-3.4655152102206937e-09,9.71445146547012e-17,9.71445146547012e-17,6.362927788869444e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026479999999999088,105941,2.499999999967805e-07,2,1,1,0,0,1,75576,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.043215654666519e-05,6.96791675399485e-05,0.00011819268532959675,inf,1.318677546407933e-10,1.318732074582231e-10,1.318732074582231e-10,0.0,-3.4713713909566468e-09,1.0408340855860844e-16,1.0408340855860844e-16,4.726746357445872e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026489999999999087,105981,2.499999999999993e-07,2,1,1,0,0,1,75616,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.119130314479085e-05,7.054837673817378e-05,0.00011866534401945408,inf,1.32086095478471e-10,1.320915606100122e-10,1.3209156061001215e-10,1.9569300281491875e-16,-3.4792107976895033e-09,6.938893903907228e-17,6.938893903907228e-17,9.583190023480195e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02649999999999909,106021,2.499999999967805e-07,2,1,1,0,0,1,75656,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.193440466334281e-05,7.142725459913755e-05,0.00011913523783753691,inf,1.3230495166372992e-10,1.3231042972460067e-10,1.3231042972460067e-10,0.0,-3.4874418645977826e-09,1.006139616066548e-16,1.006139616066548e-16,9.137460254946236e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02650999999999909,106061,2.499999999999993e-07,2,1,1,0,0,1,75696,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.265726921295208e-05,7.230529304959146e-05,0.00011961683833405537,inf,1.3252416626638324e-10,1.3252964735483938e-10,1.3252964735483938e-10,1.9504612483478562e-16,-3.489369285258959e-09,1.0755285551056204e-16,1.0755285551056204e-16,7.352716556026912e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026519999999999086,106101,2.499999999967805e-07,2,1,1,0,0,1,75736,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.335809331580125e-05,7.317596650391679e-05,0.00012008660690089292,inf,1.3274344024503659e-10,1.3274892311566677e-10,1.3274892311566677e-10,0.0,-3.4905038525386163e-09,9.71445146547012e-17,9.71445146547012e-17,6.08221038641932e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02652999999999909,106141,2.499999999999993e-07,2,1,1,0,0,1,75776,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.403704141638835e-05,7.403356103299549e-05,0.0001205458224499322,inf,1.3296307553568808e-10,1.3296858084824607e-10,1.3296858084824607e-10,0.0,-3.5047908274799794e-09,9.020562075079396e-17,9.020562075079396e-17,4.431324710105505e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02653999999999909,106181,2.499999999967805e-07,2,1,1,0,0,1,75816,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.469082783517785e-05,7.476518878611095e-05,0.00012099330128546398,inf,1.3318417438269066e-10,1.3318973246685676e-10,1.331897324668568e-10,1.940794809293166e-16,-3.5383862766901313e-09,1.1102230246251563e-16,1.1102230246251563e-16,6.487691078847274e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026549999999999088,106221,2.499999999999993e-07,2,1,1,0,0,1,75856,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.53610677261033e-05,7.553757246474974e-05,0.00012130218030555025,inf,1.3340754699038759e-10,1.3341315588830877e-10,1.3341315588830872e-10,1.9375446124610675e-16,-3.5707353177967563e-09,8.326672684688674e-17,8.326672684688674e-17,8.139809219271814e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026559999999999088,106261,2.499999999967805e-07,2,1,1,0,0,1,75896,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.60427047061125e-05,7.636808888936662e-05,0.00012157736865447739,inf,1.336324818446331e-10,1.3363812242740736e-10,1.336381224274073e-10,3.868565896130963e-16,-3.5909065217750967e-09,9.71445146547012e-17,9.71445146547012e-17,3.9123407350481035e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026569999999999087,106301,2.499999999999993e-07,2,1,1,0,0,1,75936,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.673149891001514e-05,7.720681618771097e-05,0.0001221599881137275,inf,1.3385878923792062e-10,1.3386446639114905e-10,1.3386446639114902e-10,1.9310123768581534e-16,-3.6141879959584204e-09,9.020562075079396e-17,9.020562075079396e-17,7.953659736086802e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026579999999999087,106341,2.499999999967805e-07,2,1,1,0,0,1,75976,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.743159068737022e-05,7.805315178482583e-05,0.00012271999915878314,inf,1.340864632679032e-10,1.3409216703132483e-10,1.340921670313248e-10,1.9277333430105227e-16,-3.6311285711664327e-09,1.0408340855860844e-16,1.0408340855860844e-16,8.139809219271814e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026589999999999087,106381,2.499999999999993e-07,2,1,1,0,0,1,76016,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.813193549508537e-05,7.890262971806637e-05,0.00012327304608116598,inf,1.3431478621722756e-10,1.343204965734922e-10,1.3432049657349216e-10,3.848912831875792e-16,-3.6353257052971997e-09,9.71445146547012e-17,9.71445146547012e-17,4.291974876454388e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026599999999999086,106421,2.499999999967805e-07,2,1,1,0,0,1,76056,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.88242333181916e-05,7.974003805993023e-05,0.00012381331275349806,inf,1.345434985618587e-10,1.3454922725285726e-10,1.3454922725285726e-10,0.0,-3.6469979595173678e-09,9.71445146547012e-17,9.71445146547012e-17,6.819840156687196e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026609999999999086,106461,2.499999999999993e-07,2,1,1,0,0,1,76096,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,7.950536197808338e-05,8.056662465385013e-05,0.00012433126795929555,inf,1.3477312439885658e-10,1.3477887679839527e-10,1.3477887679839527e-10,0.0,-3.6620912848885283e-09,1.0408340855860844e-16,1.0408340855860844e-16,6.89317177127523e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026619999999999085,106501,2.499999999967805e-07,2,1,1,0,0,1,76136,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.01748624560336e-05,8.138854432124602e-05,0.00012482688614638522,inf,1.350035436606113e-10,1.350093107935098e-10,1.350093107935098e-10,0.0,-3.671470833116243e-09,1.1102230246251563e-16,1.1102230246251563e-16,6.052541067461178e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026629999999999085,106541,2.499999999999993e-07,2,1,1,0,0,1,76176,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.08348446347353e-05,8.221314271198744e-05,0.00012531509285510485,inf,1.352343914985548e-10,1.352401672621859e-10,1.3524016726218592e-10,1.9113695779574639e-16,-3.6769653280904292e-09,9.020562075079396e-17,9.020562075079396e-17,4.0092937853335526e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026639999999999085,106581,2.499999999967805e-07,2,1,1,0,0,1,76216,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.148555941214316e-05,8.30478300183398e-05,0.00012577469727289065,inf,1.354658691507271e-10,1.3547167006342262e-10,1.354716700634227e-10,3.8162066106043293e-16,-3.692975719816319e-09,9.71445146547012e-17,9.71445146547012e-17,6.119448409193317e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026649999999999084,106621,2.499999999999993e-07,2,1,1,0,0,1,76256,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.212660770983157e-05,8.389718717612302e-05,0.00012624547989888228,inf,1.356984746971811e-10,1.3570430731530684e-10,1.3570430731530684e-10,0.0,-3.7131600235044806e-09,8.673617379884034e-17,8.673617379884034e-17,6.492405970619692e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026659999999999084,106661,2.499999999967805e-07,2,1,1,0,0,1,76296,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.276379666404334e-05,8.476139353341683e-05,0.00012669266210752644,inf,1.3593251849425493e-10,1.35938387135583e-10,1.3593838713558302e-10,1.9015522169245903e-16,-3.736093106456281e-09,9.71445146547012e-17,9.71445146547012e-17,4.825220239892661e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026669999999999083,106701,2.499999999999993e-07,2,1,1,0,0,1,76336,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.342331569861539e-05,8.556811728589045e-05,0.00012632991647553595,inf,1.3616781031183592e-10,1.3617371178472832e-10,1.3617371178472834e-10,1.8982661046315904e-16,-3.756994329414559e-09,9.71445146547012e-17,9.71445146547012e-17,5.719865937866681e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026679999999999083,106741,2.499999999967805e-07,2,1,1,0,0,1,76376,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.41163044049098e-05,8.638227842056381e-05,0.00012712183470773002,inf,1.3640490406364754e-10,1.3641085792536206e-10,1.3641085792536206e-10,0.0,-3.790346089470533e-09,9.71445146547012e-17,9.71445146547012e-17,4.7506994639869833e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026689999999999086,106781,2.499999999999993e-07,2,1,1,0,0,1,76416,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.48253452973855e-05,8.727486174403033e-05,0.00012773126396652424,inf,1.3664390508966845e-10,1.3664989982860136e-10,1.3664989982860136e-10,0.0,-3.816369334875526e-09,1.006139616066548e-16,1.006139616066548e-16,5.499871094102576e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.026699999999999082,106821,2.499999999967805e-07,2,1,1,0,0,1,76456,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.554675791501555e-05,8.818592485970374e-05,0.00012838062249861842,inf,1.3688433081229865e-10,1.368903566821675e-10,1.368903566821675e-10,0.0,-3.836187904299053e-09,1.0408340855860844e-16,1.0408340855860844e-16,3.446585885637615e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02670999999999908,106861,2.499999999999993e-07,2,1,1,0,0,1,76496,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.628627368436522e-05,8.910863719858995e-05,0.00012896591042270574,inf,1.371257988518089e-10,1.371318445355057e-10,1.371318445355057e-10,0.0,-3.848801778861157e-09,9.020562075079396e-17,9.020562075079396e-17,5.022168004786239e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02671999999999908,106901,2.499999999967805e-07,2,1,1,0,0,1,76536,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.703739065472646e-05,9.004474186876006e-05,0.00012947716652026212,inf,1.3736798298398086e-10,1.3737404890994114e-10,1.3737404890994114e-10,1.8816795710249687e-16,-3.861688404101139e-09,9.71445146547012e-17,9.71445146547012e-17,7.174525721123199e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02672999999999908,106941,2.499999999999993e-07,2,1,1,0,0,1,76576,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.778884977652735e-05,9.098305164094608e-05,0.00012996860294707906,inf,1.3761111584731957e-10,1.3761720663698562e-10,1.3761720663698564e-10,1.8783548056217335e-16,-3.87751713077796e-09,9.020562075079396e-17,9.020562075079396e-17,2.6587948260633025e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02673999999999908,106981,2.499999999967805e-07,2,1,1,0,0,1,76616,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.846762000794565e-05,9.19172484484896e-05,0.00013047984128327047,inf,1.3785503904977956e-10,1.3786114293226486e-10,1.3786114293226486e-10,0.0,-3.885852278423617e-09,9.367506770274757e-17,9.367506770274757e-17,3.5872628605615996e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
0.02674999999999908,107021,2.499999999999993e-07,2,1,1,0,0,1,76656,0.007585749999999861,1.0,0,1,0,1,1,1,1,0,0,8.913923671324243e-05,9.284634738832184e-05,0.00013100780201449842,inf,1.3809946059526514e-10,1.3810557951119828e-10,1.3810557951119823e-10,1.8717125139890614e-16,-3.895422868474587e-09,9.020562075079396e-17,9.020562075079396e-17,2.9542164734036693e-20,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474e-320,0,0,0.0,0.0,0,0,0,0,0,0,2e-323,0.0,2.2250738585e-313,0.0,0.0,-5.1256180795318865e-12,0,1,0,,0
